username,time,text,tags,latitude,longitude,location
@paltoday_tv,Oct 11,"#متابعة
وزارة الصحة اللبنانية: تسجيل 1010 إصابات جديدة بفيروس (كورونا) خلال 24 ساعة الماضية",['#متابعة'],33.894204,35.485805,Beirut
@lebanondebate,Oct 11,"كورونا يعود بقوّة... ويُسجل أرقامًا قياسيّة بـ دولتين 
http://lebanondebate.com/news/502381",[],33.894204,35.485805,Beirut
@LindaAzar,Oct 11,"كورونا"" يُقْفِل 169 بلدة وكل الملاهي الليلية إبطاءً لـ""العاصفة المروعة""
هل يتحمّل لبنان ملاقاة مبادرة الحريري بـ ""خليك بالبيت""؟
https://alraimedia.com/article/1503559/…خارجيات/العرب-والعالم/هليتحمل-لبنان-ملاقاة-مبادرة-الحريري-ب-خليك-بالبيت #لبنان #الحريري 
@WAbouharfoush","['#الحريري', '#لبنان']",33.894204,35.485805,Beirut
@Ar_independent,Oct 11,وزارة الصحة: تسجيل 1010 إصابات جديدة بفيروس #كورونا و4 وفيات,['#كورونا'],33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 11,"الهند..إصابات ""كورونا"" تتجاوز 7 ملايين",[],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 11,عدد الوفيات الناجمة عن فيروس #كورونا في #البرازيل يتجاوز 150 ألف شخص,"['#كورونا', '#البرازيل']",33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 11,"بلديتا #حارة_حريك و #برج_البراجنة : سنطبق قرار الإقفال وننظم محاضر بالمخالفين
#كورونا","['#حارة_حريك', '#كورونا', '#برج_البراجنة']",33.894204,35.485805,Beirut
@Paltodaytv,Oct 11,"#عاجل
محافظ #جنين: تسجيل 43 إصابة جديدة بفيروس #كورونا في المحافظة اليوم.","['#عاجل', '#جنين', '#كورونا']",33.894204,35.485805,Beirut
@clownereem,Oct 11,when i was 16 my therapist told me i fight strangers on the internet because i have adhd and my brain needs stimulation at all times. so yes i have a medical excuse for dragging people,[],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 11,عدد الوفيات الناجمة عن فيروس #كورونا في #البرازيل يتجاوز 150 ألف شخص,"['#كورونا', '#البرازيل']",33.894204,35.485805,Beirut
@alahdath24,Oct 11,"الأحداث - قرار لـ""الداخلية"" يتعلّق بإقفال بعض القرى والبلدات اللبنانية بسبب كورونا https://alahdath24.com/ar/miscellaneous/33205/%D9%82%D8%B1%D8%A7%D8%B1-%D9%84%D9%80-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D9%8A%D8%AA%D8%B9%D9%84-%D9%82-%D8%A8%D8%A5%D9%82%D9%81%D8%A7%D9%84-%D8%A8%D8%B9%D8%B6-%D8%A7%D9%84%D9%82%D8%B1%D9%89-%D9%88%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A7%D8%AA#.X4LFYmO0oJs.twitter…
@LebISF",[],33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 11,"تطور وباء #كورونا حول العالم في حلقة جديدة من #الصحية تأتيكم الإثنين على شاشة #الميادين.

لا تنسوا مشاركة أسئلتكم من خلال التعليقات","['#الصحية', '#كورونا', '#الميادين']",33.894204,35.485805,Beirut
@salmanonline,Oct 11,لبنان.. إغلاق عشرات البلدات والملاهي الليلية #كورونا,['#كورونا'],33.894204,35.485805,Beirut
@Lebanon24,Oct 11,"حالات ""#كورونا"" جديدة في قضاء زغرتا.. كم بلغ عددها؟! 
#lebanon24 
 https://lebanon24.com/news/lebanon/754831/lebanon24-article?utm_source=article-754831&utm_medium=Twitter-Sharing-TheWALL&utm_term=Twitter-Sharing-TheWALL&utm_campaign=Twitter-Sharing-TheWALL&src=twitter-share… via 
@Lebanon24","['#lebanon24', '#كورونا']",33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 11,"قرار جديد للداخلية بشأن اقفال بعض القرى بسبب كورونا http://aliwaa.com.lb/share/301383/ via 
@AliwaaNewspaper",[],33.894204,35.485805,Beirut
@Rami_Chamoun,Oct 11,"Replying to 
@khouryaraa",[],33.894204,35.485805,Beirut
@AounRoyAoun,Oct 11,"@FayrouzOfficial
 ست الدنيا يا ست فيروز ، فينا نعرف شو قلك الرئيس 
@EmmanuelMacron
 عن الوضع ب #لبنان  
@LBCI_NEWS
 @OTVLebanon
 @tayyar_org
 #COVID__19 
@ALJADEEDNEWS
 @KaramRachel","['#COVID__19', '#لبنان']",33.894204,35.485805,Beirut
@philabouzeid,Oct 11,"How do you get rid of wearing masks? 
get #covid_19 and get healed in less than a week and repeat the term ""no i am immune"" 4 times and make sure you go back to normal life. 

a lesson learned from #USA","['#USA', '#covid_19']",33.894204,35.485805,Beirut
@Mirna_K_Itani,Oct 11,1010 in 10102020 #COVID__19 #Lebanon,"['#Lebanon', '#COVID__19']",33.894204,35.485805,Beirut
@GGhazeeri,Oct 11,"I don’t know If a “Covid scare “is as bad as covid infection mentally . You get exposed either from a positive patient or a resident , you run , get tested , wait anxiously for 8 hours, start having ??symptoms , your life runs in front  of your eyes ( what if??)",[],33.894204,35.485805,Beirut
@DailyStarLeb,Oct 11,UNIFIL hit with new cluster of COVID-19 cases,[],33.894204,35.485805,Beirut
@fadimghanem,Oct 11,"#التربية، #الصحة، #الداخلية ... ""ما حدا عارف كوعو من بوعو"" 
""كلٌّ يُغَنِّي عَلَى لَيْلَاه"" و #الأهالي و #الطلاب ضائعون. نريد مسؤولاً، أين نجده؟ 
#كورونا #لبنان","['#الأهالي', '#الداخلية', '#الصحة', '#التربية', '#الطلاب', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@Natasha_Daher,Oct 11,"1010 cases؟؟؟
عداد كورونا عامل competition مع الدولار!! انا بشجع اللعب الحلو #كورونا",['#كورونا'],33.894204,35.485805,Beirut
@jarasscoop,Oct 11, #لبنان | وزارة الصحة: تسجيل 1010 إصابات جديدة ب #فيروس_كورونا و4 وفيات,"['#فيروس_كورونا', '#لبنان']",33.894204,35.485805,Beirut
@leb_now,Oct 11,بلدية الناقورة تدعو إلى إقفال مقر اليونيفيل بسبب تفشي وباء كورونا وليس البلدة,[],33.894204,35.485805,Beirut
@aljoumhouria,Oct 11,"قرار جديد لوزارة الداخلية بإقفال قرى وبلدات بسبب #كورونا
https://aljoumhouria.com/ar/news/557919",['#كورونا'],33.894204,35.485805,Beirut
@ruffledviolets,Oct 11,corona felt left out on 10/10,[],33.894204,35.485805,Beirut
@RamiRayess,Oct 11,"في حقبة تفشي الوباء، #الحكومة التي تقفل الملاهي وتفتح المدارس لا تستحق حتى تصريف الأعمال!
#رامي_الريّس
#كورونا #كورونا_لبنان #مدارس","['#مدارس', '#رامي_الري', '#الحكومة', '#كورونا_لبنان', '#كورونا']",33.894204,35.485805,Beirut
@mohamadkaisi,Oct 11,Please take covid seriously !!,[],33.894204,35.485805,Beirut
@AbdallahAlwan,Oct 11,"الأهل عم يسمحو ل ولادن يضهرو و يسهرو و يروحو مسابح و مطاعم و يحضرو مناسبات واعراس. بس لما قرر الوزير يكون في تعليم مدمج خربو الدني. 
شعب ممحون لاعلى الدرجات. 
سكرو كل شي و فتحو المدارس لأن تعليم الاونلاين أفشل وسائل التعليم #فيروس_كورونا",['#فيروس_كورونا'],33.894204,35.485805,Beirut
@lebnewsnetwork,Oct 11,فيروس كورونا - https://lebanonews.net/%d8%b9%d9%86%d8%a7%d9%88%d9%8a%d9%86/%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/…,[],33.894204,35.485805,Beirut
@mmoussa68,Oct 11,"بيروت بألف خير، ولا اصابة كورونا ولا ريحتها 
. مني وعليي ما رح سكر ولا دقيقة
#هزلت",['#هزلت'],33.894204,35.485805,Beirut
@farahsai,Oct 11,Daily dilemma: “Is it covid or is it just because i still sleep with the ac on?”,[],33.894204,35.485805,Beirut
@JeanDilara,Oct 11,"Replying to 
@Nada_Andraos",[],33.894204,35.485805,Beirut
@misak_pa,Oct 11,Tb to when i used to hang out with my friends. Covid ruined it all :’),[],33.894204,35.485805,Beirut
@gggguuuyyy,Oct 11,Baad wahad bi elle corona dal bel beit arto block htamo bi halkon,[],33.894204,35.485805,Beirut
@nuclearleb,Oct 11,"Replying to 
@peterktodd",[],33.894204,35.485805,Beirut
@Ali_Alawieh,Oct 11,"تم الاعلان عن اصابة #نابي_كيتا ب #كورونا. كيتا هو واحد من خمس لاعبين من منتخب #غينيا تم الكشف عن اصابتهم بالمرض
#ليفربول","['#نابي_كيتا', '#غينيا', '#كورونا', '#ليفربول']",33.894204,35.485805,Beirut
@stapho05,Oct 11,"Replying to 
@hibanaccache
 @CarmenChammas
 and 
@LebISF",[],33.894204,35.485805,Beirut
@Rola_Kwayess,Oct 11,"""I can't breath, help me"" is all what non-intubated COVID-19 patients say. 
#WearYourMask",['#WearYourMask'],33.894204,35.485805,Beirut
@Shadiafc14,Oct 11,"2 of my friends tested Covid positive, I just got my result",[],33.894204,35.485805,Beirut
@berrtussis,Oct 11,"I don't get the idea behind locking down a neighborhood. The people of that neighborhood, supposedly at high risk of having COVID, are going to the surrounding open neighborhoods to buy their goods or spend their time. It's actually harming an extra population.",[],33.894204,35.485805,Beirut
@chehayebk,Oct 11,"Following ongoing spike in #Covid_19 cases, #Lebanon Interior Ministry locks down 169 towns & villages and imposes a 1-6 AM curfew from October 12-19.

Nightclubs and bars across the country to be closed until further notice.","['#Covid_19', '#Lebanon']",33.894204,35.485805,Beirut
@zibaradiaa,Oct 11,الله يرحم الرئيس #الصلح قال مرة [ آدمي بزوجه بنتي ، بس ما بعمله وزير ] خينا #وزير_التربية كثير آدمي بس واقعا ما بعرف كيف قرر بدء #العام_الدراسي ، في حين انه لجنة متابعة التدابير الوقائية #لفيروس_كورونا أوصت بإقفال ١٦٩ بلدة ! هذا فضلا عن أن جميع المعنيين حذروا من #كارثة_صحية,"['#الصلح', '#العام_الدراسي', '#كارثة_صحية', '#وزير_التربية', '#لفيروس_كورونا']",33.894204,35.485805,Beirut
@youssef_sabine,Oct 11,"صراحة بعد هالقرارات مش عم أعرف مين فهمي ومين المجدوب !!

#كورونا",['#كورونا'],33.894204,35.485805,Beirut
@yaacoubjoseph,Oct 11,"وزير التربية : الإثنين ٢٠٢٠/١٠/١٢  بدء العام الدراسي المدمج 
وزير الداخلية: الإثنين ٢٠٢٠/١٠/١٢ إقفال ١٦٩ بلدة
صراحة ما عم أعرف بقى مين الفهيم ومين المجدوب #كورونا",['#كورونا'],33.894204,35.485805,Beirut
@itsmeryyem,Oct 11,"كمية الجهل بطرابلس مش مقبولة ، من بين ١٠٠ شخص اثنين حاطين كمامة  ، مش مقبول وين الدولة والاجهزة الامنية تفرض سيطرتها وتلزم الناس باتخاذ التدابير الوقائية 
#كورونا #لبنان #طرابلس","['#طرابلس', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@Shaym_Ma,Oct 11,هاتوه عشان نعرّفه يعني إيه علاج كورونا في مصر! ,[],33.894204,35.485805,Beirut
@CarmenGeha,Oct 11,"Once more thank you Dr. 
@firassabiad
 for being an anchor & a beacon of hope, for leadership that informs & empowers people in the midst of trauma & a pandemic. Despite little resources, your expertise & perseverance goes a LONG way for us citizens in despair #Covid_19 #Lebanon","['#Covid_19', '#Lebanon']",33.894204,35.485805,Beirut
@ASD2391989,Oct 11,"Replying to 
@Yor_Danny",[],33.894204,35.485805,Beirut
@sareen_ak,Oct 11,"Wazir el so77a logic: lock down all the outskirts of beirut except for beirut. 

Ya salam. So no cases of corona in beirut, but the moment you step out of beirut behold the corona!",[],33.894204,35.485805,Beirut
@MinistryInfoLB,Oct 11,- 7 حالات كورونا جديدة في كفرحبو الضنية,[],33.894204,35.485805,Beirut
@LebanesePolitco,Oct 11,قرار لفهمي بإقفال قرى وبلدات لارتفاع الإصابات فيها https://lebanesepolitico.com/2020/10/%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%81%d9%87%d9%85%d9%8a-%d8%a8%d8%a5%d9%82%d9%81%d8%a7%d9%84-%d9%82%d8%b1%d9%89-%d9%88%d8%a8%d9%84%d8%af%d8%a7%d8%aa-%d9%84%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%a7… صدر عن وزير الداخلية والبلديات في حكومة تصريف الأعمال العميد محمد فهمي قرار يتعلق بإقفال بعض القرى والبلدات بسبب ارتفاع إصابات كورونا فيها، وفي ما يلي نص القرار:,[],33.894204,35.485805,Beirut
@HusseinAlAwad3,Oct 11,"Replying to 
@KhatibRasha",[],33.894204,35.485805,Beirut
@Halima_Tabiaa,Oct 11,"تمديد الإقفال لبلدات وقرى بسبب ارتفاع عدد الاصابات بفيروس كورونا، وإضافة بلدات وقرى جديدة على القرار، الذي يبدأ العمل به ابتداء من السادسة صباح غد الاثنين ١٢ تشرين وحتى الاثنين ١٩ تشرين.
#كورونا #لبنان","['#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@qatarnewsnet,Oct 11,لا حصانة للشباب من الوباء.. وفاة طالب عمره 19 عامًا جراء الإصابة بفيروس كورونا -,[],33.894204,35.485805,Beirut
@LebISF,Oct 11,"تعمم المديرية العامة لـ #قوى_الامن الداخلي قرار وزير الداخلية والبلديات رقم 1250 المتعلق باقفال بعض القرى والبلديات بسبب ارتفاع اصابات #كورونا فيها، اعتباراً من الساعة 6.00 من صباح يوم الاثنين 12/10/2020 ولغاية الساعة 6.00 من صباح يوم الاثنين 19/10/2020
 (1/2)","['#كورونا', '#قوى_الامن']",33.894204,35.485805,Beirut
@BeirutcomMag,Oct 11,"هايدي كلوم تلغي حفل الهالوين بسبب كورونا https://beirutcom.net/195412 #BeirutcomMag via 
@BeirutcomMag
 

#heidiklum #Halloween2020 #coronavirus","['#coronavirus', '#Halloween2020', '#heidiklum', '#BeirutcomMag']",33.894204,35.485805,Beirut
@KevinRivaton,Oct 11,"Vannes. Le salon du tourisme, nouvelle victime du Covid - Ouest-France éditions locales",[],33.894204,35.485805,Beirut
@UNICBeirut,Oct 11,"حلقة جديدة من 
@hiwariktissadi
 حول انجازات #الجامعة_اللبنانية والتحديّات التي تواجهها في زمن #كورونا مع الإعلامية غادة بلوط زيتون التي تستضيف عدد من الإختصاصيين في المجال الأكاديمي.

شاهدوها على الرابط التالي: https://bit.ly/3jyasfX

 #تعليم #لبنان #أهداف_التنمية_الستدامة","['#تعليم', '#الجامعة_اللبنانية', '#كورونا', '#أهداف_التنمية_الستدامة', '#لبنان']",33.894204,35.485805,Beirut
@rouri007,Oct 11,"Replying to 
@samykleyb",[],33.894204,35.485805,Beirut
@FaresSouaid,Oct 11,"يحاول الرئيس سعد الحريري ايجاد حلّ  للأزمة اللبنانية 
حلفاء الحريري:
١-عجز الثورة و الاحزاب المعارضة في اطلاق تيار مقنع
٢-covid 19 
٣-انفجار المرفأ 
٤-الأزمة المالية
هل يضمن الحريري ان من خذل ماكرون لا يخذله؟
حمى الله لبنان ليرفع عنه وصاية ايران",[],33.894204,35.485805,Beirut
@bouthaina_HY,Oct 11,"Replying to 
@HananKarhani
 and 
@Lobnene_Blog",[],33.894204,35.485805,Beirut
@AlwanNour,Oct 11,"Replying to 
@ceeceeceef",[],33.894204,35.485805,Beirut
@Miraboujaoude,Oct 11,The worst thing I’m facing with corona is nausea ,[],33.894204,35.485805,Beirut
@walidfreiha,Oct 11,Covid-19 right now,[],33.894204,35.485805,Beirut
@jaroudimediame,Oct 11,الدكتور علي حمّود: كورونا بين الديماغوجية والديمقراطية الأنيقة,[],33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 10,مصر: تسجيل 106 حالات إيجابية جديدة لفيروس #كورونا .. و12 حالة وفاة,['#كورونا'],33.894204,35.485805,Beirut
@abumalekhod,Oct 10,"Replying to 
@HoussamAH
 and 
@samykleyb",[],33.894204,35.485805,Beirut
@Lebanon24,Oct 10,"ترامب وتناول أدوية ""كورونا"".. سؤال حُسم بإجابة 
#Lebanon24
https://lebanon24.com/news/world-news/754521/lebanon24-article?utm_source=article-754521&utm_medium=Twitter-Sharing-TheWALL&utm_term=Twitter-Sharing-TheWALL&utm_campaign=Twitter-Sharing-TheWALL&src=twitter-share… via 
@Lebanon24",['#Lebanon24'],33.894204,35.485805,Beirut
@jaroudimediame,Oct 10,الدكتور علي حمّود: كورونا بين الديماغوجية والديمقراطية الأنيقة,[],33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@alahdath24,Oct 10,الأحداث - خلية أزمة كورونا في قضاء #زغرتا: 16 حالة إيجابية جديدة,['#زغرتا'],33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 10,أ ف ب: أكثر من 10 ملايين إصابة معلنة بفيروس كورونا في أميركا اللاتينية ومنطقة الكاريبي,[],33.894204,35.485805,Beirut
@NajjarNicole,Oct 10,"Replying to 
@HdrBassem",[],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 10,أين موقع لبنان عالمياً لجهة تسجيل الإصابات اليومية في كورونا؟,[],33.894204,35.485805,Beirut
@lebnewsnetwork,Oct 10,أوروبا تسجل حالات كورونا جديدة أكثر من الولايات المتحدة والبرازيل والهند - https://lebanonews.net/%d8%b9%d9%86%d8%a7%d9%88%d9%8a%d9%86/%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d8%a7-%d8%aa%d8%b3%d8%ac%d9%84-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86/…,[],33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 10,"في #اليوم_العالمي_للصحة_النفسية
، يُتوقع أن تزداد الحاجة إلى الدعم في مجال #الصحة_النفسية
 والدعم النفسي الإجتماعي زيادة كبيرة في الأشهر والسنوات المقبلة وذلك بسبب تأثيرات إنتشار فيروس #كورونا على #صحة الأفراد.","['#صحة', '#كورونا', '#اليوم_العالمي_للصحة_النفسية', '#الصحة_النفسية']",33.894204,35.485805,Beirut
@paltoday_tv,Oct 10,"#عاجل
الصحة في غزة: تسجيل 58 إصابة جديدة بفيروس كورونا و45 حالة تعاف خلال ال24 ساعة الماضية",['#عاجل'],33.894204,35.485805,Beirut
@Paltodaytv,Oct 10,"#عاجل
الصحة في غزة: تسجيل 58 إصابة جديدة بفيروس كورونا و45 حالة تعاف خلال ال24 ساعة الماضية",['#عاجل'],33.894204,35.485805,Beirut
@mehdiSheble,Oct 10,عنا بلبيت بعطس انا عطسة بصير كل البيت يعطس كل الوقت...مأثر اكتر من كورونا,[],33.894204,35.485805,Beirut
@lebanondebate,Oct 10,"كم بلغت إصاباتُ #كورونا حول العالم؟ 
http://lebanondebate.com/news/502274
@WHO",['#كورونا'],33.894204,35.485805,Beirut
@leb_now,Oct 10,لبنان يتقدم عالمياً في نسب انتشار كورونا! هل يتم تمديد الاقفال؟,[],33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 10,كورونا يهدد أوروبا مجدداً: ١٠٠ ألف إصابة في يوم واحد,[],33.894204,35.485805,Beirut
@mumblyjoe,Oct 10,"Replying to 
@ANTIFA_LIES
 @beans120
 and 
@KGWNews",[],33.894204,35.485805,Beirut
@mazenkhodr1983,Oct 10,"أحلى الشي بوزير الصحة العصا و الزفّة
#كورونا_لبنان",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@jarasscoop,Oct 10, #لبنان | أعلنت وزارة الصحة عن تسجيل 1388 اصابة جديدة ب #فيروس_كورونا و5 حالات وفاة خلال الـ24 ساعة الاخيرة.,"['#فيروس_كورونا', '#لبنان']",33.894204,35.485805,Beirut
@MohamedmFawaz,Oct 10,*وزارة الصحة: 1388 إصابة جديدة بفيروس كورونا في لبنان ما رفع العدد التراكمي الى 52558 و 5 وفيات*,[],33.894204,35.485805,Beirut
@salmanonline,Oct 10,"اليوم تم تسجيل اكثر من 1300 اصابة جديدة بقيروس كورونا بلبنان بعد اسبوع على اقفال 111 بلدة ومنطقة. وهذا يعني فشل السلطات في هذه الطريقة ""الاميركية"" لابطاء الفيروس وانتشاره تزامنا مع قلة مسؤولية الناس.المهم ما هي الخطة الجديدة للدولة الفاشلة في الخطط وفي فرض سلطتها؟. الدبكة هي الحل",[],33.894204,35.485805,Beirut
@nisrinehatoum,Oct 10,1388 #corona cases and 5 fatalities #lebanon,"['#corona', '#lebanon']",33.894204,35.485805,Beirut
@LionCommander9,Oct 10,"Replying to 
@sawayaodette
 and 
@Joseph_K_Gerges",[],33.894204,35.485805,Beirut
@khanzirldora,Oct 10,Hol metel hsebet corona blbnen,[],33.894204,35.485805,Beirut
@rabih_barakat,Oct 10,"بعد في انا و #صديقي و ناقة رجل البصرة ما لقطنا #كورونا .. 
#سلامة_قلبكن
#اليوم_العالمي_للصحة_النفسية","['#صديقي', '#سلامة_قلبكن', '#كورونا', '#اليوم_العالمي_للصحة_النفسية']",33.894204,35.485805,Beirut
@JoumanaNammour,Oct 10,الى حضرة الوزير وكل من يعنيه الامر : بيكفي اولادنا الافق المسدود والتعتير الموعود ... على أي أساس بدكم ترجعوهم على المدارس مع الارتفاع المضطرد باعداد الاصابات والوفيات؟ ... شبعنا اهمال واستهتار بحياتنا بكل المجالات ... #كورونا #بيكفي #لبنان_منكوب,"['#بيكفي', '#لبنان_منكوب', '#كورونا']",33.894204,35.485805,Beirut
@Sammyezz,Oct 10,"Replying to 
@maysaa_el_z",[],33.894204,35.485805,Beirut
@slh_Rana,Oct 10,هابي كورونا فيرست انيفرسيري ,[],33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@ANECD1,Oct 10,"في #الأردن، توزعت نسب الانخفاض في خدمات حماية #الأطفال  بسبب جائحة  #كورونا على النحو التالي: 
@UNICEFinArabic
 
@UNICEFinArabic","['#الأطفال', '#كورونا', '#الأردن']",33.894204,35.485805,Beirut
@RoulaChamieh,Oct 10,"زمان كانت البوسة  علامة محبة
بهالايام  صارت  محاولة  اغتيال #كورونا",['#كورونا'],33.894204,35.485805,Beirut
@zakhour_joe,Oct 10,"Replying to 
@hadighan",[],33.894204,35.485805,Beirut
@DailyStarLeb,Oct 10,Face masks made compulsory in public in Tehran as COVID toll rises,[],33.894204,35.485805,Beirut
@BeirutcomMag,Oct 10,"الحلقة الثانية من ""شو في ببيروت""  عبر قناة اليوتيوب لموقع #Beirutcom مع الاعلامي نيكولا داغر حديث عن مسلسل هند خانم ولجنة ذي فويس سينيور ونجوى كرم ورأيه باعلان المشاهير عن اصابة كورونا
@najwakaram
 @marwanhaddad_1
 @mbcthevoice
 @BeirutcomMag
 

https://youtu.be/Eg8LHS1c-CI via 
@YouTube",['#Beirutcom'],33.894204,35.485805,Beirut
@gggguuuyyy,Oct 10,Everyone catching covid all im doing is catching feelings please hkine,[],33.894204,35.485805,Beirut
@EhabElokdy,Oct 10,دعا السجناء الاسلاميون في السجن المركزي في #لبنان الى ترحيل الموقوفين السوريين بينهم الى شمال #سوريا لمواجهة الاكتظاظ ووباء #كورونا الذي يتفشى بينهم,"['#كورونا', '#لبنان', '#سوريا']",33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 10,"""رويترز"": زعيم كوريا الشمالية يعبّر عن اعتزازه بعدم إصابة أيّ مواطن في بلاده بفيروس كورونا",[],33.894204,35.485805,Beirut
@manoelmatar,Oct 10,"Replying to 
@MishBasem",[],33.894204,35.485805,Beirut
@faresk2002,Oct 10,"""سرير...الحب"" عنوان الحلقة (١٢) من روايتي "" كورونا زهرة ربيعية"" التي ينشرها، تباعاً، 
@AnnaharAr
( صورة هذه الحلقة من مجموعة الصديق 
@AliNahar
)",[],33.894204,35.485805,Beirut
@LOrientLeJour,Oct 10,"Les importateurs de matériel médical obtiennent le maintien des subventions sur les désinfectants 
@zeinaantonios
 #Liban",['#Liban'],33.894204,35.485805,Beirut
@SANADHospice,Oct 10,"#MyCareMyComfort
#HealthforAll #UHC2030  #UHC #UHCHLM #SDGs #SDG3 #HumanRights #PHC #globalhealth #NCDs #PalliativeCare #HPMGlobal #Hospice #Health #Healthcare #globalgoal 
@whpca
 @ZainKuwait
 @Huawei","['#globalgoal', '#SDGs', '#UHC2030', '#PHC', '#HealthforAll', '#Health', '#UHCHLM', '#Healthcare', '#globalhealth', '#HPMGlobal', '#PalliativeCare', '#NCDs', '#SDG3', '#MyCareMyComfort', '#UHC', '#Hospice', '#HumanRights']",33.894204,35.485805,Beirut
@AwadMariette,Oct 10,"The Flagship conference of IEEE Signal Processing Society ICIP 2020 is offering FREE registration for everyone due to COVID-19. 

The registration page (free registration for all):
https://cmsworkshops.com/ICIP2020/Registration.asp…",[],33.894204,35.485805,Beirut
@GGhazeeri,Oct 10,"Alarming data on the Mental health day. Women , children, families need support .                                        After the Beirut blasts, Lebanon urgently needs medical and mental health care | UN Women – Headquarter.⁦
@UN_Women
⁩",[],33.894204,35.485805,Beirut
@lamisjomaa1,Oct 10,"Join us for the special Fit-A-Thon 2020 online event ""Nutrition during #Covid_19"" October 19th-23rd! Our dietetic interns are excited to share with you tips on how to improve your health and well-being through active living, healthy and mindful eating! 
@AUB_FAFS",['#Covid_19'],33.894204,35.485805,Beirut
@tallcedarofleb,Oct 10,"COVID-19 devastated nursing homes — here are safer, more cost-effective options",[],33.894204,35.485805,Beirut
@IC_Lebanon,Oct 10,"Following the recommendations of the #COVID committee, the secondary school & the Ain Aar Grade 9/3ème students will start in hybrid on Monday, October 12th.
#icspirit #hybridlearning #SocialDistancing #responisblecitizen","['#SocialDistancing', '#hybridlearning', '#COVID', '#icspirit', '#responisblecitizen']",33.894204,35.485805,Beirut
@MinistryInfoLB,Oct 10,- خلية أزمة كورونا في قضاء زغرتا: 16 حالة إيجابية جديدة,[],33.894204,35.485805,Beirut
@CREATORE174,Oct 10,"The 50 Richest Americans Are Worth as Much as the Poorest 165 Million!!!

The 50 richest Americans now hold almost as much wealth as half of the U.S., as Covid-19 transforms the economy in ways that have disproportionately rewarded a small class of billio…",[],33.894204,35.485805,Beirut
@IsspUsj,Oct 10,"Pour une stratégie « zéro Covid » au Liban https://lorientlejour.com/article/1235859 via 
@LorientLeJour",[],33.894204,35.485805,Beirut
@machouettelb,Oct 10,"Replying to 
@rollasiddik",[],33.894204,35.485805,Beirut
@dan_ch_43,Oct 10,"Replying to 
@SafaSteve",[],33.894204,35.485805,Beirut
@Salwaabouchacra,Oct 10,"Replying to 
@nabilboumonsef",[],33.894204,35.485805,Beirut
@issabouissa,Oct 10,10% من فحوصات كورونا إيجابية.. لبنان يحتل الرتبة الـ63 عالمياً من حيث الإصابات http://aljaridanews.com/2020/10/10/10-%d9%85%d9%86-%d9%81%d8%ad%d9%88%d8%b5%d8%a7%d8%aa-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%a5%d9%8a%d8%ac%d8%a7%d8%a8%d9%8a%d8%a9-%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%8a%d8%ad%d8%aa%d9%84-%d8%a7/… via @الجريدة نيوز,[],33.894204,35.485805,Beirut
@heartceese,Oct 10,"Replying to 
@RH4N6",[],33.894204,35.485805,Beirut
@sh3or29,Oct 10,"#اصابات_كورونا_جامعه_نجران
الطلاب يداومون ؟",['#اصابات_كورونا_جامعه_نجران'],33.894204,35.485805,Beirut
@areyougheady,Oct 10,"Can’t wait to hug my friends and enemies when corona ends
Gn",[],33.894204,35.485805,Beirut
