username,user_link,location,lat,long,sentiment
Nader Sabbagh,https://twitter.com/NaderSabbagh,فيع,34.3484,35.7883,-0.015625
Nadi Kmach - نادي قماش,https://twitter.com/nadikmach1,اللوبياء,33.428000000000004,35.2881,0.2
Nadia,https://twitter.com/nadia_janoub,بيروت,33.8719,35.5097,-0.3
Nadia Bsat,https://twitter.com/NadiaBsat,بكونا,34.115,35.6725,0.12832405689548548
Nadia El Halabi,https://twitter.com/NadiaElHalabi1,عين الصالحية,34.0761,35.713,0.0
Nadia.Ibrahim. eler.,https://twitter.com/Nadiazrayka,شعبية,34.1803,35.8933,-0.07777777777777779
Nadim Al-Mallah,https://twitter.com/NadimMallah,الدكوة,33.6917,35.8761,0.33409090909090905
Nadim Bakry,https://twitter.com/NadimBakry,عورة,34.236,35.8032,-0.05935846560846561
Nadim Bou Karroum,https://twitter.com/nadimbk,جنبلاط,33.8983,35.4914,0.2
Nadim Karam,https://twitter.com/NadimKaram03,فيع,34.3484,35.7883,0.15152777777777776
Nadim Mobarak,https://twitter.com/nadimmobarak,اللبنايا,33.4361,35.5444,0.09305555555555553
Nadim abdallah,https://twitter.com/nadimabdallahh,جبين,33.1231,35.2358,0.14375
Nadine,https://twitter.com/Nanooooooooooo0,بيروت,33.8719,35.5097,0.11666666666666665
Nadine Abbas,https://twitter.com/NadineaaNadine,منيدر,34.2994,35.9575,-0.5
Nadine Aboudrhmeine,https://twitter.com/aboudrhmeine,الرامية,34.0203,35.6322,0.09675324675324674
Nadine Gezzini,https://twitter.com/NGezzini,معاد,34.195,35.6811,-0.09583333333333333
Nadine Kanaan,https://twitter.com/KanaanNadine,مداميت,34.1067,35.6853,-0.02625
Nadine M.,https://twitter.com/Nadine10th,معاد,34.195,35.6811,0.26065340909090906
Nadine Mansour,https://twitter.com/Nadine29449476,الجوزل,34.3953,36.3806,0.1917361111111111
Nadine Najjar,https://twitter.com/NadineNaj,بيروت,33.8719,35.5097,0.8
NadineA,https://twitter.com/NadineA,شحور,33.2973,35.3744,0.01961805555555556
NadineSayde,https://twitter.com/nadinesayde,عين الصالحية,34.0761,35.713,0.03571428571428571
Nadr Fares - نضر فارس,https://twitter.com/nadrfares,البنا,34.4719,36.1836,0.125
Nagham Al Halabi,https://twitter.com/NaghamHalabi,فوار,34.0017,36.0992,0.0
Nahi ballani,https://twitter.com/Nahiballani1,بيروت,33.8719,35.5097,0.0
Nahida Ra,https://twitter.com/NahidaRa,الا,33.8431,35.7333,-0.045
Nahla Elmounir,https://twitter.com/nahlamt,بعبدا,33.8339,35.5442,0.091656037414966
Nahla Kanaan,https://twitter.com/n_kanaan,الشطحان,33.4122,35.5639,-0.18541666666666665
Nahr Al-Ataa LLC / نهر العطاء,https://twitter.com/alataa_llc,بيروت,33.8719,35.5097,0.0625
Naim Berjawi - نعيم برجاوي,https://twitter.com/Naimbrj,الشامات,33.3842,35.7164,0.06070784374355803
Naim Selman,https://twitter.com/SelmanNaim,الناعمة,33.7458,35.4553,0.0
Naja Hamadeh,https://twitter.com/NajaHamadeh,محاربية,33.527,35.4471,0.14285714285714288
Najat Gemayel,https://twitter.com/NajatGemayel,بيروت,33.8719,35.5097,0.0
Naji Abi Nader,https://twitter.com/najiabinader,الشوية,34.0656,35.7237,0.13636363636363635
Naji Homaidan,https://twitter.com/NajiHomaidan,يات,33.8606,35.5656,-0.04
Naji Osta,https://twitter.com/OstaNaji,السليخ,34.0194,35.7853,0.5
Najianaji68,https://twitter.com/najianaji68,الكرخانا,33.9453,35.7342,0.13693181818181818
Najib,https://twitter.com/najib_etel_,يات,33.8606,35.5656,0.24191919191919195
Najib Sinjer,https://twitter.com/NajibSinjer,بعبدا,33.8339,35.5442,0.41666666666666663
Najwa AlSholi,https://twitter.com/AlsholiNajwa,رامات,34.2183,35.7164,0.0
Najwa Saade,https://twitter.com/NajwaSaade1,الا,33.8431,35.7333,0.5
Nakhoul Maryo,https://twitter.com/NakhoulMaryo,الهلالية,33.5654,35.3947,-0.375
Naman Tarcha نعمان طرشه,https://twitter.com/NamanTarcha,عنان,33.5681,35.5089,0.0
Namoura47 متحدون,https://twitter.com/Namoura471,العنسية,33.5847,35.4283,0.0
Nana_Alshaar,https://twitter.com/ameer_nana,يات,33.8606,35.5656,0.046759259259259264
Nancy,https://twitter.com/N876097,الا,33.8431,35.7333,0.5
Nancy El Msann,https://twitter.com/NMsann,بيروت,33.8719,35.5097,0.0
Nancy Merheb,https://twitter.com/NansM,بيروت,33.8719,35.5097,0.25
Nancy Mrad,https://twitter.com/mradnancy,حي الجوار,33.8608,35.5156,-0.11272727272727272
Nancy Ne,https://twitter.com/NancyNe7,بيروت,33.8719,35.5097,0.3
Nancy Sabeh,https://twitter.com/sabehnancy,فيع,34.3484,35.7883,-0.09351851851851856
Nanou Jamhouri,https://twitter.com/JamhouriNanou,التمرية,33.2401,35.4554,0.0
NasNews ناس نيوز,https://twitter.com/NasNewsKw,عين الصالحية,34.0761,35.713,0.06818181818181818
Nashaat Awwad,https://twitter.com/Nashaat_Awwad,بيروت,33.8719,35.5097,0.0
Nashmi_2020,https://twitter.com/2020Muta,بيروت,33.8719,35.5097,0.0
Nassar (نصّار),https://twitter.com/ahmadinassar,بيروت,33.8719,35.5097,0.0
Nasser /// MBS,https://twitter.com/PatriotSaudi,بيروت,33.8719,35.5097,0.0
Nasser Fakih,https://twitter.com/fakihn,العلالي,34.2049,35.7722,0.03333333333333333
Nasser Yassin,https://twitter.com/nasseryassin,رامات,34.2183,35.7164,0.1137962962962963
Nassif,https://twitter.com/Nassif85371191,تعيد,33.5742,35.5453,0.06606060606060606
Nassim Yamak,https://twitter.com/NassimYamak,موتا,34.2367,35.8544,-0.7
Nassimahawi,https://twitter.com/nassimahawi,بيروت,33.8719,35.5097,0.0
Natalia Abdelnor,https://twitter.com/nataliaabdelnor,بيروت,33.8719,35.5097,0.2333333333333333
Nataly Antar,https://twitter.com/nataly_antar7,الكسران,33.1861,35.3875,0.06913174499111999
Nathalie Mrad,https://twitter.com/Nathalie_Mrad,خابية,34.1397,35.7686,0.16562500000000002
Nathalie Zarka,https://twitter.com/zarkanathalie,ايحة,33.5002,35.876,-0.033333333333333326
Nathalie el Zein,https://twitter.com/ZeinNathalie,شحور,33.2973,35.3744,0.2333333333333333
Nathalie_B,https://twitter.com/NathaliebTemp,الشوم,34.0397,35.7061,0.08544921875
Nathaline Piro,https://twitter.com/NathalinePiro,بيروت,33.8719,35.5097,0.0
Natharat.Adabiya,https://twitter.com/NatharatA,فيع,34.3484,35.7883,0.425
National News Agency,https://twitter.com/NNALeb,فيع,34.3484,35.7883,0.0909090909090909
Nawal,https://twitter.com/nawalii,بيروت,33.8719,35.5097,0.03333333333333333
Nawal -,https://twitter.com/GhandourNawal,بيروت,33.8719,35.5097,0.0
Nawal Achkar نوال الأشقر,https://twitter.com/nawalelachkar,لاي,33.8533,35.5239,0.10825892857142858
Nawal El Zoghbi - نوال الزغبي,https://twitter.com/NawalElZoghbi,النعسات,33.8097,35.8444,-0.04464285714285715
Nawar Sahili | نوار الساحلي,https://twitter.com/SahiliNawar,رامات,34.2183,35.7164,0.009126984126984122
Nawras Omer,https://twitter.com/omer_nawras,صارة,33.805,35.5972,-0.05000000000000002
Nayla El Rahbani,https://twitter.com/RahbaniNayla,ايا,34.2403,35.7822,0.031249999999999983
Nazih Chami,https://twitter.com/NazihChami,بيروت,33.8719,35.5097,0.0
Nazih Hassan,https://twitter.com/nazihhassan1,الغويات,33.8625,35.5725,0.075
Necati Çınar,https://twitter.com/necaticinar_,الكساير,34.3256,36.2875,0.0
Nehmat Sabeh,https://twitter.com/NehmatSabeh,الصفرا,34.0371,35.6408,0.0
Nehna Bokra - نحنا بكرا,https://twitter.com/nehna_bokra,القتي,33.2492,35.2897,0.07856060606060605
Nelly- نيللي المقهورة المشهورة المفلسة,https://twitter.com/NellyElMakhoura,الشعب,34.0467,35.6489,0.06808035714285715
Nemer Jabre,https://twitter.com/JabreNemer,الوزان,33.4167,35.5083,0.6
Nermeen,https://twitter.com/nermeen_alarab,العربانية,33.8772,35.6786,0.0
Nermeen Saassouh,https://twitter.com/NSaassouh,لاي,33.8533,35.5239,0.16483125526094275
Nermine Housseiny,https://twitter.com/NHousseiny,بعبدا,33.8339,35.5442,0.13333333333333333
Nesrine Rizk,https://twitter.com/IDinBeirut,بيروت,33.8719,35.5097,0.0
New Gold News,https://twitter.com/Qesas_Najah,بيروت,33.8719,35.5097,0.13636363636363635
New Lebanon -لبنان الجديد,https://twitter.com/New_Lebanon_,عين الصالحية,34.0761,35.713,0.13581848706848715
NewLebanon,https://twitter.com/NewLebanon12,الشطحان,33.4122,35.5639,0.2083333333333333
News,https://twitter.com/News26200454,علما,34.4269,35.8978,0.075
News MonaAbouHamze,https://twitter.com/mona_a_h_news,بيروت,33.8719,35.5097,0.7
NewsSnap,https://twitter.com/NewsSnapNet,اللزاق,33.5767,35.5486,0.0
Newstag Arabic,https://twitter.com/NewstagArabic,الأبير,33.5803,35.7017,0.3386363636363636
Next,https://twitter.com/programnext,بيروت,33.8719,35.5097,0.13636363636363635
Neyla,https://twitter.com/chehwaneneyla,الهرمل,34.3942,36.3847,0.0875
Nezar Yaseen,https://twitter.com/YaseenNezar,الغابية,34.1683,35.8978,0.0
Nicholas Frakes | نيكولاس فرايكس,https://twitter.com/nicfrakesjourno,فوار,34.0017,36.0992,0.07945708805083812
Nicolas,https://twitter.com/NicolasRahhal,كير,33.5372,35.3992,-0.24
Nicolas G. Chaghoury,https://twitter.com/Nchaghouryy,رامات,34.2183,35.7164,0.0
Nicolas Mezher,https://twitter.com/nicolasmezher,الشعب,34.0467,35.6489,-0.15625
Nicolas...I,https://twitter.com/hajhouj10,حصة,34.2972,36.23,0.0
Nicole,https://twitter.com/Nicole_kossaife,فيع,34.3484,35.7883,0.0
Nicole Nasr,https://twitter.com/nicolejnasr,هوب,33.8978,35.5675,0.20194444444444448
NicoleHajal,https://twitter.com/NicoleHajal,كلش,34.1192,35.7317,0.0
Nidaa Eldaou,https://twitter.com/EldaouNidaa,بيروت,33.8719,35.5097,-0.16785714285714284
Nidal Elayache,https://twitter.com/NidalAyashe,عندقت,34.5869,36.3056,0.0
Nidal Karout,https://twitter.com/NidalKarout1998,فيع,34.3484,35.7883,-0.2
Nidal Majdalani (Travelling Lebanon),https://twitter.com/NidalMajdalani,ورا,33.8431,35.5689,0.3766031607281607
Nidale Mokbel نضال مقبل,https://twitter.com/mokbeln_,لاي,33.8533,35.5239,-0.16666666666666666
Nimr Jabbour,https://twitter.com/JabbourNimr,بيروت,33.8719,35.5097,0.03409090909090909
Nina,https://twitter.com/NinaBN24,حوش موسى‎,33.7278,35.9311,0.5
Ninar,https://twitter.com/NinarElkak,كلش,34.1192,35.7317,0.0
Ninette Kamel,https://twitter.com/NinetteKamel,الدكوة,33.6917,35.8761,0.5
Nisreen Hdeify,https://twitter.com/HdeifyNisreen,حجولة,34.1325,35.7464,-0.02666666666666665
Nisreen Sadek,https://twitter.com/NisreenMSadek,العربانية,33.8772,35.6786,0.0
Nisren,https://twitter.com/nisren11,بيروت,33.8719,35.5097,-0.054814814814814816
Nisrin,https://twitter.com/NisaadBR,الكرخانا,33.9453,35.7342,0.18939393939393934
Nisrine,https://twitter.com/_NisrineA,يات,33.8606,35.5656,0.0
Nisrine Ajab,https://twitter.com/nisrineajab,الرامية,34.0203,35.6322,-0.1609375
Nisrine HAMMOUD,https://twitter.com/NisrineNHammoud,الجليلية,33.6044,35.5272,0.04404761904761905
Nisrine Hatoum نسرين حاطوم,https://twitter.com/nisrinehatoum,عين الصالحية,34.0761,35.713,-0.20740522904829548
Nisrine Zawahra,https://twitter.com/nisrinezawahra_,فيسان,34.4761,36.3464,0.16874999999999998
Nissrine Abi Rached,https://twitter.com/nisrinabirached,حاقل,34.1705,35.7501,-0.1555555555555556
Nizar Georges Khater,https://twitter.com/NizarGeorgesKha,معاد,34.195,35.6811,0.0
Nizar I. Mahmoud,https://twitter.com/nizarmahmoud,بيروت,33.8719,35.5097,0.0
No one,https://twitter.com/Oi19iO,فيع,34.3484,35.7883,0.075
Nolla,https://twitter.com/Nollalalala111,رامات,34.2183,35.7164,-0.35
Noor Safadi,https://twitter.com/safadi_noor,الحصيانة,33.5819,35.7028,0.0
Nora Mokdad Burger نورا المقداد,https://twitter.com/noraburger,فيع,34.3484,35.7883,0.21428571428571427
Norma M. Farhat,https://twitter.com/Noon01311295,الصميطات,34.6539,36.3494,0.315
North Press Agency - عربية,https://twitter.com/NPA_Arabic,بيروت,33.8719,35.5097,0.0
Not ElieGay,https://twitter.com/EligeAy,النعص,34.3264,35.8936,0.0
Not Linda,https://twitter.com/ICanBeLinda,حداثا,33.166,35.3902,0.19999999999999998
Nougat,https://twitter.com/MohdNohad,كلش,34.1192,35.7317,0.0
Noun,https://twitter.com/Noun06874958,بيروت,33.8719,35.5097,0.0
Nour,https://twitter.com/Nour98602176,بيروت,33.8719,35.5097,0.1
Nour Al Dein Ayoub,https://twitter.com/NourAldeinAyoub,فيع,34.3484,35.7883,0.3666666666666667
Nour Al-Aridi,https://twitter.com/NourAlAridi1,الجعر,34.5689,36.0958,0.016666666666666663
Nour Al-Hassanieh,https://twitter.com/nourzahi,رامات,34.2183,35.7164,0.09185606060606062
Nour Al-Huda,https://twitter.com/Nour_Lhuda,يات,33.8606,35.5656,-0.3125
Nour Alkhatib,https://twitter.com/nouralkhatib73,بيروت,33.8719,35.5097,0.022222222222222223
Nour Ayoub,https://twitter.com/nourabd50662242,لوس,33.6731,35.43,-0.48828125
Nour Bakkour,https://twitter.com/BkNannoura,بعبدا,33.8339,35.5442,0.011666666666666669
Nour Bou Khalil,https://twitter.com/nourboukhalil,بيروت,33.8719,35.5097,0.0
Nour Eldor,https://twitter.com/NourEldor1,فوار,34.0017,36.0992,0.06818181818181818
Nour Gebara,https://twitter.com/gebaranour85,الوزان,33.4167,35.5083,0.21345982142857145
Nour Hammoud,https://twitter.com/__Nourhammooud,الغابات,34.0822,35.8733,-0.6
Nour Moukaddem,https://twitter.com/MoukaddemNour,رامات,34.2183,35.7164,0.09407636634199135
Nour Moussa,https://twitter.com/NourMou20003223,بيروت,33.8719,35.5097,0.0
Nour Of LEVANTE وطن النور,https://twitter.com/LevanteOf,بيروت,33.8719,35.5097,0.0
NourAtaki,https://twitter.com/NourAtakiii,عين الصالحية,34.0761,35.713,0.2333333333333333
Noura Hammad,https://twitter.com/NouraHammad02,يات,33.8606,35.5656,0.0
Noura Maanna,https://twitter.com/nunumaanna,بيروت,33.8719,35.5097,0.0
Noura Turkmani,https://twitter.com/terekmaninoura,معنية,33.6309,35.4483,0.0
Noureddine Eid,https://twitter.com/Noureddine_eid,عين الصالحية,34.0761,35.713,-0.034374999999999996
Nourkhalifeh,https://twitter.com/nourkhalifeh_,بعبدا,33.8339,35.5442,-0.1
Nووr,https://twitter.com/nourlamal5,تبنين,33.1933,35.4106,0.009090909090909084
ODex Jouni إزرع,https://twitter.com/ODex_jouni,بيروت,33.8719,35.5097,0.09895833333333331
OK,https://twitter.com/OKleb101,ماسا,33.8511,36.0667,-0.09375
OLA,https://twitter.com/olakhazaal,الشوم,34.0397,35.7061,0.033791666666666664
OT Mahmoud al hallaq,https://twitter.com/ot_mhmaoud,بيروت,33.8719,35.5097,0.0
OTV Lebanon,https://twitter.com/OTVLebanon,عين الصالحية,34.0761,35.713,0.0
Obayda Alassaad,https://twitter.com/alassaad_obayda,شعبية,34.1803,35.8933,0.0
Odette Sawaya,https://twitter.com/sawayaodette,حاقل,34.1705,35.7501,0.015625
Odi,https://twitter.com/Odi51152557,جبا,33.9164,35.7525,0.0
Ojm Petroleum,https://twitter.com/PetroleumOjm,حنين,33.1097,35.3811,0.08522727272727272
Ok,https://twitter.com/Okation_nation,حالات,34.0828,35.6541,0.004545454545454547
Ola Harakeh علا حركة,https://twitter.com/olaharakeh84,بالوع,33.8156,35.5369,0.09375
Ola Salam,https://twitter.com/OlaSalam1,السليخ,34.0194,35.7853,0.25
Olfat Halabi,https://twitter.com/olfat_halabi,حاقل,34.1705,35.7501,-0.00625
Omar,https://twitter.com/LyamenOmar,النكبة,33.8083,35.8369,0.16616161616161615
Omar Aldief,https://twitter.com/OAldief,بيروت,33.8719,35.5097,0.13999999999999999
Omar Aridi عمر العريضي,https://twitter.com/OAridi,الصحاري,33.4394,35.5619,0.125
Omar El Jammal,https://twitter.com/Or_Jammal,ديتا,34.3906,36.3797,0.25
Omar Ghazal,https://twitter.com/omarbghazal,حسانية,33.52,35.4508,0.0847348484848485
Omar Hamdan Official,https://twitter.com/StarOmarHamdan,صارة,33.805,35.5972,-0.3333333333333333
Omar Massoud - عمر مسعود,https://twitter.com/omar_massoud_1,ترول,34.1522,35.6314,-0.1272727272727273
Omar Otabashi,https://twitter.com/OtabashiOmar,بيروت,33.8719,35.5097,0.0
Omar Shehab,https://twitter.com/Oshehab,الورداني,33.1983,35.2958,0.0
Omar abou daniyel,https://twitter.com/omar_marcho1,بعبدا,33.8339,35.5442,0.0
Omar haffar,https://twitter.com/Omar78387522,فيع,34.3484,35.7883,0.04166666666666667
Omar.M.Abaza,https://twitter.com/abazahunter30,بيروت,33.8719,35.5097,0.0
Omar19758311,https://twitter.com/Omar197583111,الجية,33.6672,35.4272,0.10000000000000002
Omarjaber,https://twitter.com/omarjaberboss,كلش,34.1192,35.7317,-0.22083333333333335
Omhamad,https://twitter.com/waleedan006,الهمي,33.9175,35.7147,-0.6
Oooweee,https://twitter.com/AfaraKhoder,بيروت,33.8719,35.5097,0.0
Os,https://twitter.com/osamadaka,القلمون,34.3872,35.7864,0.0
Osama_Sawly,https://twitter.com/osama_sawli,الدقار,34.2308,35.6592,-0.03333333333333333
Ossama,https://twitter.com/OSSAMA689,حداثا,33.166,35.3902,0.125
Othman Shediak|عثمان الشدياق,https://twitter.com/OthmanShediak,كلش,34.1192,35.7317,0.0
Oud Fawaz,https://twitter.com/oudfawaz,العربانية,33.8772,35.6786,0.01428571428571429
Ousama Chehade,https://twitter.com/OusamaChehade,بيروت,33.8719,35.5097,0.13636363636363635
Oussama,https://twitter.com/Oussama73502146,جبا,33.9164,35.7525,0.0
Oussama Dannawi,https://twitter.com/OussamaDannawi,رامات,34.2183,35.7164,0.0
Oussama Hsein,https://twitter.com/OussamaHsein,النعص,34.3264,35.8936,0.0016666666666666607
OussamaZD,https://twitter.com/ossamazineddine,المواصل,33.1861,35.4444,-0.10356212797619047
Oxygen-web,https://twitter.com/khemiri58,بيروت,33.8719,35.5097,0.0
P.Farid SAAB,https://twitter.com/PadreSAAB,السياحة,33.1794,35.2092,-0.00994975262832406
PASCALE HARB,https://twitter.com/HarbPascale,بيروت,33.8719,35.5097,0.7
PMG LEBANON™,https://twitter.com/pmglebanon,طر,33.1542,35.3303,-0.125
POLITICALPEN,https://twitter.com/politicalpen_,حاقل,34.1705,35.7501,0.10416666666666667
PONA وكالة أنباء الرأي العام,https://twitter.com/pona_news,ايا,34.2403,35.7822,0.1596825396825397
PYTHAGOREAN,https://twitter.com/cittadino_lb,فيع,34.3484,35.7883,0.0
Pamela,https://twitter.com/pamela__rh,الخواخ,34.4664,36.3908,0.0
Pamela Chemali,https://twitter.com/pamchemali,رامات,34.2183,35.7164,0.07142857142857142
Pamela Gergi,https://twitter.com/PamelaGergi,الا,33.8431,35.7333,-0.4
Pamela Zaklit,https://twitter.com/PamelaZaklit,رامات,34.2183,35.7164,0.014450216450216458
Panorama Today,https://twitter.com/PanoramaAlyoum,دوير,33.6708,35.4819,0.0
Panoramalb,https://twitter.com/panoramalb,اهدن,34.1403,35.6643,0.06818181818181818
Paola Ghadieh,https://twitter.com/PaolaGhadieh,له,34.2511,36.0447,0.08324314574314573
Paparazzi,https://twitter.com/Paparazzi_New,رامات,34.2183,35.7164,-0.13020833333333334
Paragliding Lebanon,https://twitter.com/Lebparagliding,بيروت,33.8719,35.5097,0.0
Parveen Mudassir,https://twitter.com/ParveenMudassir,بيروت,33.8719,35.5097,0.0
Pass,https://twitter.com/BarakatPascale,فكية,34.245,36.4042,0.00974025974025974
Patricia Faraj,https://twitter.com/PatriciaFaraj,حاقل,34.1705,35.7501,0.0
Patricia Hachem,https://twitter.com/Patricia_Hachem,الرجوم,33.1256,35.2389,0.031141558746704417
Patricia Kassis,https://twitter.com/kassis_patricia,موتا,34.2367,35.8544,0.24517045454545458
Patricio Makhlouf,https://twitter.com/PatricioMakhlo2,بيروت,33.8719,35.5097,0.0
Patrick Assaad,https://twitter.com/PatrickAssaad,الغماق,34.1403,35.6364,0.25
Patrick Chemali,https://twitter.com/chemali,رامات,34.2183,35.7164,0.0
Patrick Elias,https://twitter.com/PatrickEliasLEB,ددة,34.3808,35.8006,0.15
Patriot,https://twitter.com/Patriot_153,الشوم,34.0397,35.7061,0.15999999999999998
Paul,https://twitter.com/Paul____,الزموقة,33.9678,35.7056,-0.01071428571428571
Paul Daccache,https://twitter.com/pdaccache,فوار,34.0017,36.0992,0.0011363636363636357
Paul Ibrahim,https://twitter.com/paul11188,الا,33.8431,35.7333,0.13125
Paul K,https://twitter.com/KatsivelisPaul,فيع,34.3484,35.7883,-0.1
Paul Salameh,https://twitter.com/CamusNietzsche,البني,33.7361,35.5469,0.0
PaulB,https://twitter.com/PaulB79884638,فيع,34.3484,35.7883,0.18020833333333333
Paula Kossaife,https://twitter.com/PKossaife,إهمج,34.1219,35.7853,0.21449218750000004
Paula Naoufal,https://twitter.com/paulanawfal,منيدر,34.2994,35.9575,-0.2
Pauline Sarnouk,https://twitter.com/PaulineSarnouk,بيروت,33.8719,35.5097,0.0
Pazuzu HSP,https://twitter.com/Pazuzu_hsp,بيروت,33.8719,35.5097,0.0
PeTeR,https://twitter.com/Peter81539861,عذر,33.5833,35.9667,-0.225
Pearl,https://twitter.com/AlSabbaghPerla,حوش موسى‎,33.7278,35.9311,0.17045454545454544
Pedro Gebran,https://twitter.com/GebranPedro,الشحال,34.0792,35.6822,0.13636363636363635
Pedro Iskandar,https://twitter.com/PedroIskandar,لاي,33.8533,35.5239,0.4
People'sVoice - 24,https://twitter.com/ridamhmoud,هوب,33.8978,35.5675,0.07815814393939394
People4beirut,https://twitter.com/kris4bey,الشطحان,33.4122,35.5639,0.07828282828282827
Perla Moubayed Ejbeh,https://twitter.com/PerlaMEjbeh,لالة,33.8178,35.8597,0.5549999999999999
PerlaELRahy,https://twitter.com/perlaelrahy,العصبة,34.1872,35.7886,0.45
Perlaestephan,https://twitter.com/Perlaest1,كلش,34.1192,35.7317,0.25
Peter Germanos,https://twitter.com/GermanosPeter,المنقلبة,33.9533,35.7358,0.125
Peterahwash,https://twitter.com/peterahwash,الغمق,34.0867,35.6556,0.04375000000000001
Petra Khoury,https://twitter.com/petra_khoury,حي الجوار,33.8608,35.5156,0.22193813131313134
Petra T. Roumanos,https://twitter.com/petratannoury,منيدر,34.2994,35.9575,0.125
Philip,https://twitter.com/Philipchehade,رأس الشقع,34.3286,35.73,0.1
Philippe Akl,https://twitter.com/philippe_akl,رب,33.7667,35.5669,0.8
Philippe Bacha,https://twitter.com/Philippebacha,الشطحان,33.4122,35.5639,0.09258464749536179
Phoenix,https://twitter.com/Phoenix5656,الا,33.8431,35.7333,0.12965435606060605
Pia Zaklit,https://twitter.com/PZaklit,الجناح,33.8667,35.4833,0.014417989417989413
Pia khoury,https://twitter.com/Pia__khoury,بزون,34.2492,36.3528,-0.16249999999999998
Pierra.F,https://twitter.com/FayadPierra,بيروت,33.8719,35.5097,0.0
Pierre,https://twitter.com/pierrey2k,حاقل,34.1705,35.7501,0.0
Pierre Abi-Saab,https://twitter.com/PierreABISAAB,عين الصالحية,34.0761,35.713,-0.11272727272727277
Pierre Aziz,https://twitter.com/PierreAziz3,السليخ,34.0194,35.7853,-0.1
Pierre BAAKLINI,https://twitter.com/BAAKLINIPierre,فيع,34.3484,35.7883,0.0393939393939394
Pierre Baaklini,https://twitter.com/baaklini_pierre,حدتون,34.1942,35.7978,0.095
Pierre BouAssi,https://twitter.com/PierreBouAssi,مشار,33.8825,35.62,-0.03788383838383839
Pierre S. Douaihy,https://twitter.com/pierreDOUAIHY,كير,33.5372,35.3992,0.05555555555555555
Pinar Sharghi,https://twitter.com/PinarSharghi,بيروت,33.8719,35.5097,-0.125
Pinky and The Brain,https://twitter.com/leb0pinkybrain,ولا,34.535,36.1814,0.06818181818181818
Politik Taç,https://twitter.com/TacPolitik,بيروت,33.8719,35.5097,0.0
Polly Gray,https://twitter.com/sawret17teshrin,بقرتا,34.1286,35.7983,0.175
Postaji,https://twitter.com/postaji_web,العذرة,34.0636,35.6963,-0.3
Press Without Borders - صحافة بلا حدود,https://twitter.com/PWBLebanon,الجفونة,34.6053,36.1339,-0.041666666666666664
ProSoundLab,https://twitter.com/ProSoundLab,الا,33.8431,35.7333,-0.1138888888888889
Proudly.Lebanese,https://twitter.com/ProudlyLebanes3,قليلة,34.1992,36.2278,-0.21875
Public Works Studio,https://twitter.com/publicworks_lb,الربطية,33.5597,35.3828,0.2857142857142857
Q Street Journal,https://twitter.com/qstreetjournal,صور,33.2733,35.1939,0.03229166666666666
Qana News,https://twitter.com/qananews2020,بيروت,33.8719,35.5097,0.0
Quds Press | قدس برس,https://twitter.com/QudsPress,بيروت,33.8719,35.5097,0.02727272727272727
Queen of the night / Flower,https://twitter.com/roul,العربانية,33.8772,35.6786,0.2310267857142857
Quick Med,https://twitter.com/Quick_MED,حريق الكفور,34.0336,35.6956,0.25
Qwerty,https://twitter.com/Qwerty82209869,السليخ,34.0194,35.7853,-0.09375
R H,https://twitter.com/RamziHalaoui1,الهمي,33.9175,35.7147,0.025
R a y m o n d K h o u r y,https://twitter.com/RaymondKhoury2,الخضيرة,34.0831,35.695,0.7
R sakarya,https://twitter.com/amjd911k,بيروت,33.8719,35.5097,0.0
R..hamze,https://twitter.com/rababhamze7,العقيدة,33.3676,35.5,0.0
R.A,https://twitter.com/Rana40752360,بعبدا,33.8339,35.5442,-0.55
R.H..,https://twitter.com/RGB6969H,فيع,34.3484,35.7883,-0.125
R.S,https://twitter.com/RS07066606,الكرخانا,33.9453,35.7342,0.0
RADIO FREE LEBANON,https://twitter.com/rllnewsdesk,بعبدا,33.8339,35.5442,0.125
RAF,https://twitter.com/RamyAyachFamily,العربانية,33.8772,35.6786,0.4
RANA AB,https://twitter.com/RANAAB95172259,بيروت,33.8719,35.5097,0.0
RAY,https://twitter.com/RAYYANALMAWLA,الشوية,34.0656,35.7237,-0.04999999999999999
RAYAN,https://twitter.com/ISO_LB,ولا,34.535,36.1814,0.15105857683982685
RCTripoliCosmopolis,https://twitter.com/rctripolicosmo1,بيروت,33.8719,35.5097,0.225
RD,https://twitter.com/dnkr_r,فوار,34.0017,36.0992,-0.03520833333333335
REEM ريم,https://twitter.com/ReemShaAm3,العذر,33.9781,35.7808,-0.041666666666666664
REGUIGUI AISSA,https://twitter.com/REGUIGUI_AISSA,بيروت,33.8719,35.5097,0.0
RELEBANON - لبنان عن جديد,https://twitter.com/ReLebanon,معاد,34.195,35.6811,0.0
RENAD,https://twitter.com/RENADxxz,رامات,34.2183,35.7164,0.25
RIADOOO,https://twitter.com/riad_raad,القشيا,33.675,35.5639,0.3055555555555556
RKO,https://twitter.com/RKO43367344,العقيدة,33.3676,35.5,0.0
RMGK,https://twitter.com/khalafroy,تبنين,33.1933,35.4106,0.030844155844155844
RN,https://twitter.com/roro_nass_naj,الجليسة,34.1164,35.6911,0.225
RO7.,https://twitter.com/RO7_9111,يادر,34.4142,36.4103,0.0
ROTANA FM لبنان,https://twitter.com/RotanaFMLB,سلم,33.5272,35.4889,0.0
RTARABIC,https://twitter.com/RTarabic,البارد,34.1539,35.8983,0.1207521645021645
